Date,Product Name,Category,Units Sold,Price,Discount,Location,Platform
2022-11-14,Vitamin C,Vitamin,164,48.47,0.18,UK,Walmart
2022-11-14,Fish Oil,Omega,86,59.79,0.22,Canada,Walmart
2022-11-14,Multivitamin,Vitamin,263,32.11,0.16,Canada,Walmart
2022-11-14,Pre-Workout,Performance,1098,17.28,0.21,UK,Amazon
2022-11-14,BCAA,Amino Acid,406,34.83,0.14,USA,Amazon
2022-11-14,Creatine,Performance,258,33.66,0.24,USA,iHerb
2022-11-14,Zinc,Mineral,1698,15.72,0.19,Canada,iHerb
2022-11-14,Collagen Peptides,Protein,27,59.27,0.09,USA,Amazon
2022-11-14,Magnesium,Mineral,530,20.74,0.22,Canada,Walmart
2022-11-14,Ashwagandha,Herbal,370,29.53,0.13,Canada,iHerb
2022-11-14,Melatonin,Sleep Aid,120,38.09,0.0,USA,iHerb
2022-11-14,Biotin,Vitamin,1956,12.0,0.21,Canada,Amazon
2022-11-14,Green Tea Extract,Fat Burner,83,47.31,0.05,Canada,Walmart
2022-11-14,Iron Supplement,Mineral,117,48.3,0.11,USA,iHerb
2022-11-14,Electrolyte Powder,Hydration,34,55.11,0.01,UK,iHerb
2022-11-21,Whey Protein,Protein,33,56.62,0.16,USA,Walmart
2022-11-21,Vitamin C,Vitamin,697,21.56,0.1,Canada,iHerb
2022-11-21,Fish Oil,Omega,51,57.81,0.11,Canada,iHerb
2022-11-21,Multivitamin,Vitamin,683,20.43,0.12,UK,Amazon
2022-11-21,Pre-Workout,Performance,65,51.32,0.11,UK,Walmart
2022-11-21,BCAA,Amino Acid,1230,17.56,0.15,UK,Amazon
2022-11-21,Creatine,Performance,355,26.45,0.15,Canada,Walmart
2022-11-21,Zinc,Mineral,690,27.68,0.13,UK,Walmart
2022-11-21,Collagen Peptides,Protein,255,25.39,0.03,Canada,Walmart
2022-11-21,Magnesium,Mineral,172,30.35,0.12,USA,Amazon
2022-11-21,Ashwagandha,Herbal,68,46.07,0.02,USA,Walmart
2022-11-21,Melatonin,Sleep Aid,1132,17.45,0.25,UK,iHerb
2022-11-21,Biotin,Vitamin,1242,19.19,0.24,Canada,Amazon
2022-11-21,Green Tea Extract,Fat Burner,990,26.76,0.25,USA,iHerb
2022-11-21,Iron Supplement,Mineral,236,34.1,0.01,Canada,Amazon
2022-11-21,Electrolyte Powder,Hydration,764,27.75,0.25,Canada,Walmart
2022-11-28,Whey Protein,Protein,139,46.69,0.25,Canada,Amazon
2022-11-28,Vitamin C,Vitamin,200,51.75,0.23,Canada,Walmart
2022-11-28,Fish Oil,Omega,1360,14.45,0.07,USA,Amazon
2022-11-28,Multivitamin,Vitamin,136,41.55,0.13,Canada,Walmart
2022-11-28,Pre-Workout,Performance,186,43.86,0.17,UK,Walmart
2022-11-28,BCAA,Amino Acid,932,29.06,0.19,USA,iHerb
2022-11-28,Creatine,Performance,316,28.47,0.22,Canada,iHerb
2022-11-28,Zinc,Mineral,1001,23.83,0.16,Canada,iHerb
2022-11-28,Collagen Peptides,Protein,630,19.54,0.17,USA,Amazon
2022-11-28,Magnesium,Mineral,232,30.45,0.17,Canada,Walmart
2022-11-28,Ashwagandha,Herbal,115,47.9,0.15,Canada,Amazon
2022-11-28,Melatonin,Sleep Aid,282,40.75,0.21,USA,Amazon
2022-11-28,Biotin,Vitamin,619,28.56,0.17,UK,Amazon
2022-11-28,Green Tea Extract,Fat Burner,137,44.23,0.05,USA,Amazon
2022-11-28,Iron Supplement,Mineral,674,26.51,0.13,Canada,Amazon
2022-11-28,Electrolyte Powder,Hydration,301,37.65,0.16,Canada,Walmart
2022-12-05,Whey Protein,Protein,819,15.43,0.2,USA,Amazon
2022-12-05,Vitamin C,Vitamin,121,48.25,0.1,Canada,Walmart
2022-12-05,Fish Oil,Omega,81,45.84,0.03,UK,iHerb
2022-12-05,Multivitamin,Vitamin,182,48.06,0.24,UK,iHerb
2022-12-05,Pre-Workout,Performance,128,50.36,0.16,USA,Walmart
2022-12-05,BCAA,Amino Acid,586,29.15,0.05,Canada,Amazon
2022-12-05,Creatine,Performance,40,55.71,0.13,UK,Amazon
2022-12-05,Zinc,Mineral,1602,12.8,0.1,USA,Amazon
2022-12-05,Collagen Peptides,Protein,131,36.68,0.03,UK,iHerb
2022-12-05,Magnesium,Mineral,296,27.17,0.15,UK,Walmart
2022-12-05,Ashwagandha,Herbal,96,55.78,0.21,Canada,Amazon
2022-12-05,Melatonin,Sleep Aid,135,56.62,0.24,Canada,Amazon
2022-12-05,Biotin,Vitamin,191,37.07,0.0,UK,Amazon
2022-12-05,Green Tea Extract,Fat Burner,834,27.86,0.22,USA,iHerb
2022-12-05,Iron Supplement,Mineral,1217,15.67,0.11,UK,Amazon
2022-12-05,Electrolyte Powder,Hydration,38,59.57,0.06,UK,Walmart
2022-12-12,Whey Protein,Protein,307,31.99,0.19,UK,Walmart
2022-12-12,Vitamin C,Vitamin,1762,11.25,0.14,UK,Walmart
2022-12-12,Fish Oil,Omega,521,32.94,0.25,UK,Amazon
2022-12-12,Multivitamin,Vitamin,264,35.71,0.21,Canada,Amazon
2022-12-12,Pre-Workout,Performance,394,33.99,0.21,UK,Walmart
2022-12-12,BCAA,Amino Acid,193,48.74,0.18,UK,Walmart
2022-12-12,Creatine,Performance,174,32.78,0.09,Canada,Walmart
2022-12-12,Zinc,Mineral,77,51.85,0.07,USA,iHerb
2022-12-12,Collagen Peptides,Protein,64,58.27,0.2,UK,Walmart
2022-12-12,Magnesium,Mineral,86,37.89,0.07,UK,iHerb
2022-12-12,Ashwagandha,Herbal,193,35.06,0.06,Canada,Amazon
2022-12-12,Melatonin,Sleep Aid,366,28.14,0.0,UK,Amazon
2022-12-12,Biotin,Vitamin,666,25.4,0.07,USA,Amazon
2022-12-12,Green Tea Extract,Fat Burner,244,44.62,0.16,Canada,iHerb
2022-12-12,Iron Supplement,Mineral,104,50.52,0.11,USA,Amazon
2022-12-12,Electrolyte Powder,Hydration,80,48.01,0.04,UK,iHerb
2022-12-19,Whey Protein,Protein,499,21.52,0.14,Canada,Walmart
2022-12-19,Vitamin C,Vitamin,79,59.44,0.15,Canada,Walmart
2022-12-19,Fish Oil,Omega,86,47.46,0.05,UK,iHerb
2022-12-19,Multivitamin,Vitamin,147,44.17,0.15,UK,iHerb
2022-12-19,Pre-Workout,Performance,1024,16.16,0.17,UK,Amazon
2022-12-19,BCAA,Amino Acid,439,31.0,0.05,USA,iHerb
2022-12-19,Creatine,Performance,85,48.71,0.15,Canada,iHerb
2022-12-19,Zinc,Mineral,2407,11.71,0.2,UK,Walmart
2022-12-19,Collagen Peptides,Protein,518,30.99,0.22,UK,Amazon
2022-12-19,Magnesium,Mineral,98,33.39,0.02,UK,iHerb
2022-12-19,Ashwagandha,Herbal,169,36.87,0.04,UK,Amazon
2022-12-19,Melatonin,Sleep Aid,799,18.03,0.02,USA,Amazon
2022-12-19,Biotin,Vitamin,482,32.63,0.13,USA,iHerb
2022-12-19,Green Tea Extract,Fat Burner,448,37.19,0.18,USA,Walmart
2022-12-19,Iron Supplement,Mineral,113,49.04,0.09,UK,Amazon
2022-12-19,Electrolyte Powder,Hydration,166,55.36,0.23,USA,Amazon
2022-12-26,Whey Protein,Protein,42,56.79,0.11,USA,Walmart
2022-12-26,Vitamin C,Vitamin,386,35.13,0.14,UK,Amazon
2022-12-26,Fish Oil,Omega,777,28.34,0.19,USA,Walmart
2022-12-26,Multivitamin,Vitamin,278,27.25,0.03,USA,Walmart
2022-12-26,Pre-Workout,Performance,328,32.6,0.08,UK,Amazon
2022-12-26,BCAA,Amino Acid,835,26.62,0.15,Canada,Walmart
2022-12-26,Creatine,Performance,125,40.42,0.1,Canada,Amazon
2022-12-26,Zinc,Mineral,1894,15.19,0.1,Canada,Walmart
2022-12-26,Collagen Peptides,Protein,348,30.57,0.15,Canada,iHerb
2022-12-26,Magnesium,Mineral,277,18.14,0.01,UK,Walmart
2022-12-26,Ashwagandha,Herbal,192,44.77,0.19,USA,iHerb
2022-12-26,Melatonin,Sleep Aid,636,32.64,0.2,USA,Walmart
2022-12-26,Biotin,Vitamin,104,56.96,0.14,USA,Walmart
2022-12-26,Green Tea Extract,Fat Burner,166,42.54,0.04,UK,Amazon
2022-12-26,Iron Supplement,Mineral,549,34.98,0.19,Canada,Walmart
2022-12-26,Electrolyte Powder,Hydration,796,20.97,0.06,Canada,iHerb
2023-01-02,Whey Protein,Protein,765,13.38,0.04,UK,Walmart
2023-01-02,Vitamin C,Vitamin,125,52.44,0.13,Canada,iHerb
2023-01-02,Fish Oil,Omega,1237,23.62,0.21,Canada,iHerb
2023-01-02,Multivitamin,Vitamin,54,54.06,0.08,UK,iHerb
2023-01-02,Pre-Workout,Performance,368,42.27,0.24,Canada,Walmart
2023-01-02,BCAA,Amino Acid,136,50.37,0.1,Canada,Walmart
2023-01-02,Creatine,Performance,93,36.73,0.01,UK,Walmart
2023-01-02,Zinc,Mineral,249,39.13,0.04,UK,iHerb
2023-01-02,Collagen Peptides,Protein,98,53.52,0.19,UK,Amazon
2023-01-02,Magnesium,Mineral,47,47.19,0.04,Canada,Amazon
2023-01-02,Ashwagandha,Herbal,1310,10.84,0.04,Canada,Walmart
2023-01-02,Melatonin,Sleep Aid,94,44.6,0.01,UK,Amazon
2023-01-02,Biotin,Vitamin,161,40.72,0.01,USA,Walmart
2023-01-02,Green Tea Extract,Fat Burner,576,27.12,0.02,UK,Amazon
2023-01-02,Iron Supplement,Mineral,417,29.19,0.03,USA,iHerb
2023-01-02,Electrolyte Powder,Hydration,1165,16.76,0.15,UK,iHerb
2023-01-09,Whey Protein,Protein,200,32.85,0.1,USA,Amazon
2023-01-09,Vitamin C,Vitamin,455,37.95,0.17,USA,Walmart
2023-01-09,Fish Oil,Omega,1148,19.32,0.14,Canada,iHerb
2023-01-09,Multivitamin,Vitamin,322,30.96,0.15,UK,Walmart
2023-01-09,Pre-Workout,Performance,44,55.17,0.0,USA,Walmart
2023-01-09,BCAA,Amino Acid,64,54.72,0.01,USA,Amazon
2023-01-09,Creatine,Performance,209,35.68,0.15,UK,Amazon
2023-01-09,Zinc,Mineral,676,33.42,0.21,Canada,Walmart
2023-01-09,Collagen Peptides,Protein,62,48.54,0.03,USA,Walmart
2023-01-09,Magnesium,Mineral,71,50.97,0.18,UK,iHerb
2023-01-09,Ashwagandha,Herbal,319,44.95,0.25,USA,Amazon
2023-01-09,Melatonin,Sleep Aid,221,52.54,0.24,UK,iHerb
2023-01-09,Biotin,Vitamin,1190,22.37,0.15,USA,Amazon
2023-01-09,Green Tea Extract,Fat Burner,386,36.46,0.11,Canada,iHerb
2023-01-09,Iron Supplement,Mineral,1559,12.37,0.05,UK,Walmart
2023-01-09,Electrolyte Powder,Hydration,1949,15.43,0.19,UK,iHerb
2023-01-16,Whey Protein,Protein,273,26.34,0.07,USA,Walmart
2023-01-16,Vitamin C,Vitamin,1259,18.79,0.19,USA,iHerb
2023-01-16,Fish Oil,Omega,1162,20.71,0.14,USA,iHerb
2023-01-16,Multivitamin,Vitamin,573,22.15,0.06,UK,Amazon
2023-01-16,Pre-Workout,Performance,226,41.84,0.13,USA,Walmart
2023-01-16,BCAA,Amino Acid,985,30.06,0.2,UK,Amazon
2023-01-16,Creatine,Performance,49,55.41,0.13,Canada,Amazon
2023-01-16,Zinc,Mineral,650,36.97,0.22,UK,Walmart
2023-01-16,Collagen Peptides,Protein,129,53.29,0.23,UK,iHerb
2023-01-16,Magnesium,Mineral,633,12.39,0.04,UK,Walmart
2023-01-16,Ashwagandha,Herbal,68,55.87,0.12,USA,Walmart
2023-01-16,Melatonin,Sleep Aid,327,38.88,0.11,UK,iHerb
2023-01-16,Biotin,Vitamin,988,17.79,0.05,USA,iHerb
2023-01-16,Green Tea Extract,Fat Burner,710,23.58,0.01,Canada,iHerb
2023-01-16,Iron Supplement,Mineral,345,42.06,0.23,USA,Walmart
2023-01-16,Electrolyte Powder,Hydration,289,42.09,0.17,UK,Amazon
2023-01-23,Whey Protein,Protein,93,41.83,0.07,USA,iHerb
2023-01-23,Vitamin C,Vitamin,974,14.0,0.0,Canada,Walmart
2023-01-23,Fish Oil,Omega,620,28.76,0.12,UK,iHerb
2023-01-23,Multivitamin,Vitamin,102,58.19,0.23,Canada,iHerb
2023-01-23,Pre-Workout,Performance,324,36.82,0.19,UK,iHerb
2023-01-23,BCAA,Amino Acid,78,59.89,0.09,Canada,Amazon
2023-01-23,Creatine,Performance,574,26.29,0.2,UK,Walmart
2023-01-23,Zinc,Mineral,1256,29.61,0.25,USA,Amazon
2023-01-23,Collagen Peptides,Protein,92,42.69,0.02,UK,Walmart
2023-01-23,Magnesium,Mineral,1105,13.38,0.25,UK,iHerb
2023-01-23,Ashwagandha,Herbal,1486,18.56,0.21,UK,iHerb
2023-01-23,Melatonin,Sleep Aid,482,39.31,0.2,USA,iHerb
2023-01-23,Biotin,Vitamin,203,42.21,0.04,UK,iHerb
2023-01-23,Green Tea Extract,Fat Burner,108,56.86,0.15,Canada,Amazon
2023-01-23,Iron Supplement,Mineral,1899,11.66,0.07,UK,iHerb
2023-01-23,Electrolyte Powder,Hydration,479,29.68,0.07,Canada,iHerb
2023-01-30,Whey Protein,Protein,265,29.75,0.14,UK,Amazon
2023-01-30,Vitamin C,Vitamin,528,34.43,0.16,Canada,iHerb
2023-01-30,Fish Oil,Omega,573,39.88,0.23,USA,Walmart
2023-01-30,Multivitamin,Vitamin,1145,12.46,0.03,UK,iHerb
2023-01-30,Pre-Workout,Performance,106,53.08,0.11,USA,iHerb
2023-01-30,BCAA,Amino Acid,429,41.22,0.17,UK,Amazon
2023-01-30,Creatine,Performance,43,51.5,0.05,USA,iHerb
2023-01-30,Zinc,Mineral,284,52.17,0.24,Canada,Walmart
2023-01-30,Collagen Peptides,Protein,409,33.33,0.22,USA,Amazon
2023-01-30,Magnesium,Mineral,99,50.43,0.23,Canada,Amazon
2023-01-30,Ashwagandha,Herbal,409,36.47,0.17,UK,iHerb
2023-01-30,Melatonin,Sleep Aid,1831,19.79,0.23,UK,Walmart
2023-01-30,Biotin,Vitamin,685,25.89,0.08,Canada,iHerb
2023-01-30,Green Tea Extract,Fat Burner,1227,25.37,0.17,Canada,iHerb
2023-01-30,Iron Supplement,Mineral,388,34.14,0.09,Canada,Walmart
2023-01-30,Electrolyte Powder,Hydration,344,45.47,0.23,UK,Walmart
2023-02-06,Whey Protein,Protein,45,53.22,0.07,UK,iHerb
2023-02-06,Vitamin C,Vitamin,2636,13.02,0.2,USA,iHerb
2023-02-06,Fish Oil,Omega,70,53.12,0.04,UK,Walmart
2023-02-06,Multivitamin,Vitamin,575,27.04,0.12,UK,iHerb
2023-02-06,Pre-Workout,Performance,218,38.31,0.06,Canada,iHerb
2023-02-06,BCAA,Amino Acid,917,33.85,0.22,UK,Walmart
2023-02-06,Creatine,Performance,793,18.48,0.2,USA,Amazon
2023-02-06,Zinc,Mineral,575,41.93,0.22,UK,Walmart
2023-02-06,Collagen Peptides,Protein,1600,12.74,0.19,USA,Amazon
2023-02-06,Magnesium,Mineral,986,14.12,0.18,Canada,Walmart
2023-02-06,Ashwagandha,Herbal,135,40.3,0.05,USA,Amazon
2023-02-06,Melatonin,Sleep Aid,201,50.75,0.21,Canada,Walmart
2023-02-06,Biotin,Vitamin,391,34.93,0.05,UK,Amazon
2023-02-06,Green Tea Extract,Fat Burner,150,50.49,0.1,UK,Amazon
2023-02-06,Iron Supplement,Mineral,305,43.14,0.21,UK,Walmart
2023-02-06,Electrolyte Powder,Hydration,1144,19.31,0.07,Canada,Walmart
2023-02-13,Whey Protein,Protein,147,33.26,0.02,Canada,Amazon
2023-02-13,Vitamin C,Vitamin,180,40.46,0.0,USA,iHerb
2023-02-13,Fish Oil,Omega,235,36.75,0.03,UK,iHerb
2023-02-13,Multivitamin,Vitamin,179,35.73,0.02,UK,Walmart
2023-02-13,Pre-Workout,Performance,1343,23.18,0.23,Canada,Walmart
2023-02-13,BCAA,Amino Acid,313,39.82,0.1,UK,iHerb
2023-02-13,Creatine,Performance,87,42.18,0.06,Canada,Walmart
2023-02-13,Zinc,Mineral,666,25.34,0.03,Canada,Walmart
2023-02-13,Collagen Peptides,Protein,122,55.94,0.22,UK,Walmart
2023-02-13,Magnesium,Mineral,552,20.97,0.2,Canada,Amazon
2023-02-13,Ashwagandha,Herbal,221,35.75,0.08,UK,Walmart
2023-02-13,Melatonin,Sleep Aid,546,38.53,0.22,Canada,Amazon
2023-02-13,Biotin,Vitamin,638,33.17,0.17,Canada,Walmart
2023-02-13,Green Tea Extract,Fat Burner,259,37.55,0.03,UK,iHerb
2023-02-13,Iron Supplement,Mineral,1002,15.56,0.01,UK,Amazon
2023-02-13,Electrolyte Powder,Hydration,137,43.02,0.03,USA,iHerb
2023-02-20,Whey Protein,Protein,62,47.35,0.05,UK,iHerb
2023-02-20,Vitamin C,Vitamin,1679,20.5,0.2,Canada,iHerb
2023-02-20,Fish Oil,Omega,404,38.18,0.18,USA,Amazon
2023-02-20,Multivitamin,Vitamin,731,25.44,0.14,UK,iHerb
2023-02-20,Pre-Workout,Performance,163,50.28,0.18,UK,Walmart
2023-02-20,BCAA,Amino Acid,239,53.81,0.22,USA,iHerb
2023-02-20,Creatine,Performance,65,58.88,0.17,Canada,Amazon
2023-02-20,Zinc,Mineral,206,47.63,0.12,USA,Walmart
2023-02-20,Collagen Peptides,Protein,905,22.45,0.23,Canada,Amazon
2023-02-20,Magnesium,Mineral,456,17.16,0.01,USA,iHerb
2023-02-20,Ashwagandha,Herbal,125,46.46,0.06,USA,Walmart
2023-02-20,Melatonin,Sleep Aid,1884,15.48,0.12,UK,Walmart
2023-02-20,Biotin,Vitamin,229,37.21,0.01,UK,Amazon
2023-02-20,Green Tea Extract,Fat Burner,180,44.25,0.05,Canada,iHerb
2023-02-20,Iron Supplement,Mineral,989,25.26,0.15,UK,Walmart
2023-02-20,Electrolyte Powder,Hydration,1543,10.47,0.0,USA,Walmart
2023-02-27,Whey Protein,Protein,27,56.5,0.03,USA,Walmart
2023-02-27,Vitamin C,Vitamin,242,44.11,0.13,UK,iHerb
2023-02-27,Fish Oil,Omega,192,52.62,0.18,UK,Amazon
2023-02-27,Multivitamin,Vitamin,1217,15.96,0.1,Canada,Amazon
2023-02-27,Pre-Workout,Performance,301,30.93,0.01,Canada,iHerb
2023-02-27,BCAA,Amino Acid,60,57.16,0.02,USA,Walmart
2023-02-27,Creatine,Performance,221,30.09,0.02,UK,Amazon
2023-02-27,Zinc,Mineral,192,46.15,0.1,USA,iHerb
2023-02-27,Collagen Peptides,Protein,56,56.13,0.09,USA,iHerb
2023-02-27,Magnesium,Mineral,62,47.55,0.08,UK,iHerb
2023-02-27,Ashwagandha,Herbal,97,55.89,0.17,Canada,Walmart
2023-02-27,Melatonin,Sleep Aid,1351,13.03,0.02,UK,Amazon
2023-02-27,Biotin,Vitamin,1021,25.65,0.1,Canada,Walmart
2023-02-27,Green Tea Extract,Fat Burner,821,23.34,0.03,Canada,Walmart
2023-02-27,Iron Supplement,Mineral,270,37.59,0.02,Canada,Amazon
2023-02-27,Electrolyte Powder,Hydration,294,40.79,0.14,USA,Walmart
2023-03-06,Whey Protein,Protein,828,21.32,0.22,UK,iHerb
2023-03-06,Vitamin C,Vitamin,187,42.14,0.01,USA,iHerb
2023-03-06,Fish Oil,Omega,847,22.64,0.1,USA,iHerb
2023-03-06,Multivitamin,Vitamin,394,26.72,0.09,USA,Amazon
2023-03-06,Pre-Workout,Performance,1568,19.99,0.2,USA,Walmart
2023-03-06,BCAA,Amino Acid,77,54.02,0.03,USA,Walmart
2023-03-06,Creatine,Performance,168,38.44,0.11,UK,Walmart
2023-03-06,Zinc,Mineral,267,51.05,0.22,Canada,Walmart
2023-03-06,Collagen Peptides,Protein,264,40.41,0.18,UK,iHerb
2023-03-06,Magnesium,Mineral,20,56.77,0.02,UK,Walmart
2023-03-06,Ashwagandha,Herbal,136,49.63,0.14,USA,Amazon
2023-03-06,Melatonin,Sleep Aid,270,38.04,0.06,USA,Walmart
2023-03-06,Biotin,Vitamin,361,32.62,0.03,Canada,iHerb
2023-03-06,Green Tea Extract,Fat Burner,808,34.77,0.24,Canada,Walmart
2023-03-06,Iron Supplement,Mineral,730,26.15,0.09,UK,Amazon
2023-03-06,Electrolyte Powder,Hydration,89,48.68,0.04,Canada,Walmart
2023-03-13,Whey Protein,Protein,988,17.9,0.23,USA,Amazon
2023-03-13,Vitamin C,Vitamin,320,32.92,0.01,UK,Walmart
2023-03-13,Fish Oil,Omega,203,38.19,0.02,UK,Amazon
2023-03-13,Multivitamin,Vitamin,447,27.09,0.08,USA,Amazon
2023-03-13,Pre-Workout,Performance,687,32.97,0.23,USA,Amazon
2023-03-13,BCAA,Amino Acid,431,35.14,0.08,UK,iHerb
2023-03-13,Creatine,Performance,107,44.38,0.09,Canada,Walmart
2023-03-13,Zinc,Mineral,852,35.01,0.21,Canada,Walmart
2023-03-13,Collagen Peptides,Protein,237,44.01,0.22,Canada,Walmart
2023-03-13,Magnesium,Mineral,435,21.64,0.07,Canada,iHerb
2023-03-13,Ashwagandha,Herbal,45,56.7,0.04,Canada,Walmart
2023-03-13,Melatonin,Sleep Aid,2281,15.24,0.21,Canada,Walmart
2023-03-13,Biotin,Vitamin,279,51.11,0.19,UK,iHerb
2023-03-13,Green Tea Extract,Fat Burner,424,31.19,0.0,USA,Amazon
2023-03-13,Iron Supplement,Mineral,612,26.47,0.09,Canada,iHerb
2023-03-13,Electrolyte Powder,Hydration,2270,11.28,0.1,UK,Walmart
2023-03-20,Whey Protein,Protein,843,22.61,0.22,Canada,Amazon
2023-03-20,Vitamin C,Vitamin,1276,17.11,0.06,UK,Walmart
2023-03-20,Fish Oil,Omega,659,34.57,0.19,USA,Walmart
2023-03-20,Multivitamin,Vitamin,399,25.98,0.04,USA,Walmart
2023-03-20,Pre-Workout,Performance,169,36.89,0.01,USA,Walmart
2023-03-20,BCAA,Amino Acid,1538,23.27,0.17,Canada,iHerb
2023-03-20,Creatine,Performance,360,29.06,0.18,UK,iHerb
2023-03-20,Zinc,Mineral,142,52.78,0.12,USA,iHerb
2023-03-20,Collagen Peptides,Protein,303,42.87,0.22,Canada,Walmart
2023-03-20,Magnesium,Mineral,451,26.57,0.25,UK,Amazon
2023-03-20,Ashwagandha,Herbal,190,40.43,0.1,USA,Walmart
2023-03-20,Melatonin,Sleep Aid,2292,10.38,0.14,UK,Amazon
2023-03-20,Biotin,Vitamin,65,58.73,0.06,UK,Amazon
2023-03-20,Green Tea Extract,Fat Burner,486,29.0,0.01,UK,Amazon
2023-03-20,Iron Supplement,Mineral,155,59.37,0.2,Canada,Walmart
2023-03-20,Electrolyte Powder,Hydration,807,32.06,0.2,USA,Amazon
2023-03-27,Whey Protein,Protein,786,22.67,0.22,UK,Walmart
2023-03-27,Vitamin C,Vitamin,799,30.89,0.19,Canada,iHerb
2023-03-27,Fish Oil,Omega,302,39.22,0.1,Canada,iHerb
2023-03-27,Multivitamin,Vitamin,66,53.16,0.09,UK,iHerb
2023-03-27,Pre-Workout,Performance,451,38.35,0.19,USA,iHerb
2023-03-27,BCAA,Amino Acid,325,47.88,0.21,USA,iHerb
2023-03-27,Creatine,Performance,280,28.13,0.03,USA,Walmart
2023-03-27,Zinc,Mineral,172,44.43,0.02,USA,Amazon
2023-03-27,Collagen Peptides,Protein,709,23.39,0.14,USA,Walmart
2023-03-27,Magnesium,Mineral,507,18.8,0.07,UK,Amazon
2023-03-27,Ashwagandha,Herbal,226,37.83,0.06,UK,iHerb
2023-03-27,Melatonin,Sleep Aid,105,53.55,0.16,UK,Walmart
2023-03-27,Biotin,Vitamin,242,44.51,0.1,USA,iHerb
2023-03-27,Green Tea Extract,Fat Burner,187,52.64,0.16,USA,iHerb
2023-03-27,Iron Supplement,Mineral,137,48.93,0.08,UK,iHerb
2023-03-27,Electrolyte Powder,Hydration,1448,17.93,0.1,UK,iHerb
2023-04-03,Whey Protein,Protein,367,24.85,0.06,Canada,Walmart
2023-04-03,Vitamin C,Vitamin,632,28.85,0.13,UK,Walmart
2023-04-03,Fish Oil,Omega,95,55.43,0.11,USA,Amazon
2023-04-03,Multivitamin,Vitamin,322,33.85,0.11,Canada,Amazon
2023-04-03,Pre-Workout,Performance,337,32.59,0.05,Canada,Amazon
2023-04-03,BCAA,Amino Acid,243,44.86,0.09,Canada,Amazon
2023-04-03,Creatine,Performance,178,39.23,0.11,USA,Amazon
2023-04-03,Zinc,Mineral,1399,19.89,0.14,Canada,Walmart
2023-04-03,Collagen Peptides,Protein,549,31.06,0.21,USA,Amazon
2023-04-03,Magnesium,Mineral,198,42.67,0.21,Canada,iHerb
2023-04-03,Ashwagandha,Herbal,159,38.19,0.04,USA,iHerb
2023-04-03,Melatonin,Sleep Aid,709,24.02,0.04,Canada,iHerb
2023-04-03,Biotin,Vitamin,321,43.55,0.16,Canada,Amazon
2023-04-03,Green Tea Extract,Fat Burner,2644,12.81,0.16,Canada,iHerb
2023-04-03,Iron Supplement,Mineral,1602,21.31,0.24,USA,Walmart
2023-04-03,Electrolyte Powder,Hydration,1160,26.91,0.24,UK,iHerb
2023-04-10,Whey Protein,Protein,568,26.3,0.16,Canada,Walmart
2023-04-10,Vitamin C,Vitamin,543,27.98,0.08,USA,iHerb
2023-04-10,Fish Oil,Omega,2077,14.18,0.21,UK,Walmart
2023-04-10,Multivitamin,Vitamin,143,37.75,0.03,USA,Amazon
2023-04-10,Pre-Workout,Performance,505,35.05,0.15,Canada,Amazon
2023-04-10,BCAA,Amino Acid,603,32.01,0.1,USA,Walmart
2023-04-10,Creatine,Performance,370,26.94,0.1,USA,Amazon
2023-04-10,Zinc,Mineral,124,59.81,0.18,UK,Amazon
2023-04-10,Collagen Peptides,Protein,70,56.17,0.15,USA,iHerb
2023-04-10,Magnesium,Mineral,308,26.87,0.1,UK,iHerb
2023-04-10,Ashwagandha,Herbal,100,49.49,0.04,USA,Amazon
2023-04-10,Melatonin,Sleep Aid,236,41.75,0.07,Canada,Walmart
2023-04-10,Biotin,Vitamin,1611,19.04,0.16,UK,Amazon
2023-04-10,Green Tea Extract,Fat Burner,2720,10.86,0.08,USA,Amazon
2023-04-10,Iron Supplement,Mineral,852,22.93,0.08,UK,iHerb
2023-04-10,Electrolyte Powder,Hydration,184,42.81,0.1,Canada,Amazon
2023-04-17,Whey Protein,Protein,177,41.72,0.15,UK,Amazon
2023-04-17,Vitamin C,Vitamin,777,30.76,0.16,UK,Amazon
2023-04-17,Fish Oil,Omega,1425,19.69,0.13,Canada,Amazon
2023-04-17,Multivitamin,Vitamin,332,39.72,0.22,UK,iHerb
2023-04-17,Pre-Workout,Performance,715,19.88,0.0,Canada,Walmart
2023-04-17,BCAA,Amino Acid,517,41.85,0.19,UK,Walmart
2023-04-17,Creatine,Performance,183,37.15,0.1,USA,iHerb
2023-04-17,Zinc,Mineral,172,47.35,0.09,UK,Walmart
2023-04-17,Collagen Peptides,Protein,123,38.12,0.03,USA,Amazon
2023-04-17,Magnesium,Mineral,41,57.95,0.13,UK,iHerb
2023-04-17,Ashwagandha,Herbal,915,27.47,0.21,Canada,Walmart
2023-04-17,Melatonin,Sleep Aid,356,28.73,0.0,USA,iHerb
2023-04-17,Biotin,Vitamin,423,31.6,0.01,USA,Amazon
2023-04-17,Green Tea Extract,Fat Burner,459,31.01,0.02,Canada,iHerb
2023-04-17,Iron Supplement,Mineral,745,36.46,0.24,Canada,iHerb
2023-04-17,Electrolyte Powder,Hydration,678,35.81,0.22,Canada,Amazon
2023-04-24,Whey Protein,Protein,429,22.57,0.08,USA,Walmart
2023-04-24,Vitamin C,Vitamin,372,34.12,0.11,USA,Amazon
